id,text,en_text,created_at,lang
1529726099533402112,김가람학폭피해자자살시도정바비성폭행피해자자살,Ga-ram Kim Attempts to Suicide Victim of Sexual Assault Bobby Jeong Suicide Victim of Sexual Assault,2022-05-26 07:28:17+00:00,ko
1529724566645268481,김가람학폭기사읽어보는데하이브진짜일을못하는게아니라걍ㅂㅅ같음어쩌다방탄초대박으로몸집만커졌지사건사고대처는아직도좆소임소속연예인팬분들덕질할때골치많이아프실듯,"I read Kim Garam&#39;s school bombing article, but it&#39;s not like Hive can&#39;t do a real job, it&#39;s just like a bitch. It&#39;s just that I&#39;ve grown in size after being invited to BTS. It&#39;s still my job to deal with the accident.",2022-05-26 07:22:12+00:00,ko
1529724145864671233,방시혁이상형과김가람,Bang Si-hyuk&#39;s ideal type and Kim Ga-ram,2022-05-26 07:20:31+00:00,ko
1529723245473062914,가람이존나좋은데그냥가람이라하면학폭가해자김가람으로오해받을까봐청가람좋다고해야함ㅅㅂ,"I really like Garam, but if I just say Garam, I have to say I like Cheonggaram in order to avoid being misunderstood as Kim Garam if I am a bully.",2022-05-26 07:16:57+00:00,ko
1529720211267416064,자빱실트가싸불이면spc김가람정바비실트도싸불이겠네라고말하는능지에할말잃음얼마나한사람을악마화하고싶으면같은선상에두냐ㅋㅋ애초에난김가람도개인으로서불필요한사이버…,"I&#39;m at a loss for words at the point of saying, &quot;If you want to turn someone into a demon, how much do you put them on the same line?&quot;",2022-05-26 07:04:53+00:00,ko
1529716821695180800,김가람얼굴이아이린인가No보컬이태연인가No랩이제니인가No댄스가모모인가No몸매가미주인가No인성이슬기인가No망상병변태오타쿠한남아재들의일진녀길들이기프로젝트당…,Kim Garam’s face is Irene No Vocals are Taeyeon No Rap is Jennie No Dance is Momo No Body is beautiful No Inseong Seulgi No Paranoid otaku Han boys’ work of taming a true woman Project party…,2022-05-26 06:51:25+00:00,ko
1529716177773113344,학교폭력논란에김가람빠진르세라핌,Kim Garampajin Le Seraphim in School Violence Controversy,2022-05-26 06:48:52+00:00,ko
1529714440287186944,김가람아직도탈퇴안했어요ㅋㅋㅋ레전드김가람탈퇴해garamout김가람학폭,Kim Garam hasn&#39;t left yet haha Legend Kim Garam withdrew from garamout,2022-05-26 06:41:57+00:00,ko
1529712998860099584,하이브김가람탈퇴검토아예안하고있대하ㅋㅋㅋㅋㅋㅋㅋ이젠인조도불매하는게맞을듯인조로인기좀얻으면나가람다시끼워서활동하겠다는거잖아,They say that they are not reviewing Hive Kim Garam&#39;s withdrawal from the group hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,2022-05-26 06:36:14+00:00,ko
1529712499615858689,김가람좋아할거면이거나보시면서꼭평생을살아가시길••,"If you like Kim Garam, please live your life while watching this.",2022-05-26 06:34:15+00:00,ko
1529709580212613121,김가람학폭피해자자살시도정바비성폭행피해자자살,Ga-ram Kim Attempts to Suicide Victim of Sexual Assault Bobby Jeong Suicide Victim of Sexual Assault,2022-05-26 06:22:39+00:00,ko
1529708520106782720,르세라핌LESSERAFIM미공포포카포토카드pc양도판매특전일본위버스김채원사쿠라김가람홍은채허윤진카즈하아이즈원후드채원윙크채원쇼피shopee럭드케이팝머치케타포쇼케이스인증가능하자예민XSell,Le Seraphim LESSERAFIM Unknown Popoka Photo Card PC Transfer Sales Privilege Japan Weverse Kim Chae-won Sakura Kim Garam Hong Eun-chae Heo Yoon-jin Kazuha Eyes One Hood Chae-won Wink Chae-won Shopee Lucky K-Pop Mitch Keta Four Showcase Verifiable Sensitive XSell,2022-05-26 06:18:26+00:00,ko
1529707717337976832,르세라핌포토카드양도SellDM주세요은채홍은채ㅅㅊㅇ르세라핌데뷔쇼케이스특전미공포포토카드포카양도교환판매사쿠라김채원카즈하허윤진김가람홍은채야광봉응원봉키트위버스샵신나라예스케타포케이타운포유미공포채원은채앨범뮤직뱅크뮤뱅공방포카,Le Seraphim photo card transfer Sell DM please Eun Chae Hong Eun-chae s Le Seraphim Debut Showcase Privilege Unfair Photo Card Poka Transfer Exchange Sales Sakura Kim Chae-won Kazuha Heo Yun-jin Kim Garam Hong Eun-chae Glowing Stick Cheering Stick Kit Weverse Shop Shinnara Yesketa Pok-K Town 4 Umy Gong-po Chae-won Eun-chae Album Music Bank Mubang Gongbang Pocar,2022-05-26 06:15:15+00:00,ko
1529707196484702208,TOP이슈르세라핌‘학폭가해’김가람빈자리…오히려음원성적상승르세라핌LESSERAFIM,"TOPIshur Seraphim &#39;School Violators&#39; Kim Garam&#39;s seat... Rather, the sound quality rises LESSERAFIM",2022-05-26 06:13:10+00:00,ko
1529704849444548608,김가람탈퇴안하면걔슬금슬금또활동하려고하겠지,"If Kim Ga-ram doesn&#39;t leave, he&#39;ll be active again.",2022-05-26 06:03:51+00:00,ko
1529702687532793856,르세라핌특전세트양도SWkrwPSkrw배송비별도PaypalokEngokㅅㅊㅇLESSERAFIM사쿠라김채원허윤진카즈하김가람홍은채FEARLESS,Le Seraphim Privilege Set Transfer SWkrwPSkrw Shipping Fee Separate PaypalokEngok ㅇㅇ LESSERAFIM Sakura Kim Chae-won Heo Yun-jin Kazuha Kim Garam Hong Eun-chae FEARLESS,2022-05-26 05:55:15+00:00,ko
1529702006495285248,김가람빠져서르세라핌무대노래오늘처음봄세라핌아니르세라핌짱gt•lt,Kim Garam Falls in and Seraphim&#39;s Stage Sing for the first time today Seraphim Anir Seraphim-chan gt lt,2022-05-26 05:52:33+00:00,ko
1529701292569817088,사람열받게하는것도참재주라면재주다우리가기다리는건사골국리믹스가아니라신곡내고무대활동하는거보는거라고그리고성범죄자정바비음악빼학폭가해자김가람탈퇴시켜이딴식으로넘어갈…,"If it&#39;s a real talent to piss people off, then the talent we&#39;re waiting for isn&#39;t a national remix of bones, but a new song and a stage activity.",2022-05-26 05:49:43+00:00,ko
1529699875561975808,학폭가해자김가람피해자자살시도함성범죄자정바비차피해자자살함차피해자재판진행중이런사실을알면서도피해자에게차가해중인소속사하이브김가람탈퇴해정바비참여곡삭제해,"School violence perpetrator Kim Ga-ram Victim Suicide Trial Sexual Offender Midnight Bobby Cha Victim Suicide Trial Car Victim Trial is in progress Even knowing this, the victim is informed of this fact.",2022-05-26 05:44:05+00:00,ko
1529699853441597440,이번사안은안타깝게도김가람학폭관련인증글에서ㅌㅎ이가등장했으니회사입장에서는잘됐네싶었을거고소름돋게도어제하루온국민이그얘기만함회사하는짓이야몇년째봐왔으니빤하고이제이거시들해지면또머스터…,"Unfortunately for this case, since Kim Garam appeared in the credentialing article related to the school violence, the company must have thought it was good, and to my surprise, yesterday, the whole nation was just talking about it.",2022-05-26 05:44:00+00:00,ko
1529699822831251457,하이브가학폭호처분인인김가람을피해자라고하고진짜피해자분을가해자로몰겠다며내뱉은말이속옷몰카야근데하이브는성관계몰카찍은성범죄자정바비는용서해줬거든내로남불의최고봉하이브김가람탈퇴해…,"Hive called Kim Garam, who was subjected to school violence, a victim, and said that she was going to drive the real victim as a perpetrator, and the words she said were hidden in underwear.",2022-05-26 05:43:52+00:00,ko
1529699813230379009,김가람이샛키야감히내가수를능멸했어너따위가피해자n차가해하고돌판선배들섹드립하고하이브뒤에숨었어더러운입싸물고탈퇴해하이브몰카성범죄자정바비학폭가해자김가람쓰레기싹다묻고피해자차가…,"Ga-ram Kim, I dare to despise the singer. Someone like you hurt the victim, and the stone-board seniors had sex and hid behind the hive. I shut my dirty mouth and resigned.",2022-05-26 05:43:50+00:00,ko
1529699801477939200,기껏우리애들이배불려줬더니삽질하다하다똥싸고있네성폭력몰카범정바비학폭가해자김가람싸고도는양아치회사얘네본질은같아얘네들싼똥내가수한테안묻히려면불매밖에없음김가람들어왔을때투트랙으로…,"At the most, my kids were full and they were shoveling and pooping. Sexual assault hidden camera criminal Jeong Barbie bullying.",2022-05-26 05:43:47+00:00,ko
1529699635433918469,학폭가해자김가람데뷔시키고피해자차가해하기성범죄자정바비참여곡수록하기피해자에게한없이악독한소속사하이브김가람탈퇴해정바비참여곡삭제해,"Debut the bullying perpetrator Kim Ga-ram and the victim&#39;s car harming the sex offender Record the song with Bobby&#39;s participation in the agency Hive, which was limitless to the victim",2022-05-26 05:43:08+00:00,ko
1529699563451596800,불법촬영혐의정씨의곡은베앨에넣어도된다는식의행동을하면서김가람이무단촬영당했다라고문제시하면안되는거죠그런불법적인행동에면죄부를주겠다는거아닙니까그러면서김가람옹호는왜해요그건맞고이건틀려요…,"You shouldn&#39;t question that Kim Ga-ram was filmed without permission while acting as if Jung&#39;s song, who was accused of illegally filming, was taken without permission.",2022-05-26 05:42:51+00:00,ko
1529699095035596810,학교폭력행사한김가람은부득부득활동을이어가고고작명품짭을입은프리지아가자숙후봉사라니세상이어떻게되는거임,"Kim Ga-ram, who committed school violence, inevitably continues her activities, and Freesia, who wears a high-quality work, is self-sufficient and volunteers. What will the world be like?",2022-05-26 05:40:59+00:00,ko
1529696740282343424,이런거때문에김가람이악질인거겠지…엥김가람은활동잘하던데요짱세라핌최고이럴수도있잖아…학폭가해자가잘됐다는선례를남기게된다는게참싫어,"Maybe that&#39;s why Kim Garam is evil... Engi Garam is doing well, but he might be the best Seraphim... I hate that the bullying offender sets a good precedent.",2022-05-26 05:31:37+00:00,ko
1529696712541241345,김가람탈퇴해가족자체가똥통이네김가람호처분받았고사회봉사부모님은학폭예방교육까지받았다는데아무렇지않게데뷔를시킴,"Kim Ga-ram resigned and the family itself was disposed of as an idiot, and her social service parents even received education to prevent bullying, so she made her debut casually",2022-05-26 05:31:31+00:00,ko
1529696707638083584,김가람활중말고탈퇴해라이글은뉴스픽파트너스활동의일환으로이에따른일정액의포인트를제공받고있습니다김가람김가람학폭김가람탈퇴해,"As part of the News Pick Partners activity, this article is being provided with a certain amount of points.",2022-05-26 05:31:30+00:00,ko
1529696671839711232,김가람팬들은이제쯤알려나니네가준사랑이어린여학생하나를죽인거임남인생은다망치고니는팔자펴보겠다고사랑받는직업선택한게진짜,Kim Garam fans know by now that you killed a young girl with the love you gave.,2022-05-26 05:31:21+00:00,ko
1529696649182081025,진짜돌판망햇다니까김가람학폭했다며근데너무예뻐예쁘면다냐그래도이뻐…입덕할거같아정신차리세요…역시이래서돌판에학폭돌을들이는게아님보통김가람너무예뻐근데학폭…,"He said that he was really upset, so he said that Kim Garam was abusive, but he’s so pretty. I think you&#39;re going to get sick of it, so calm down... After all, this is not why I do not put cranes on stone tablets. Usually, Kim Garam is so pretty, but I do not…",2022-05-26 05:31:16+00:00,ko
1529726694864523265,오늘의르세라핌두산베어스시구amp시타LESSERAFIM르세라핌,Today&#39;s Le Seraphim Doosan Bears Shigu amp Sita LESSERAFIM Le Seraphim,2022-05-26 07:30:39+00:00,ko
1529726682403246081,오늘의르세라핌인기가요LESSERAFIM르세라핌FEARLESSBlueFlame,Today&#39;s Le Seraphim Popular Music LESSERAFIM,2022-05-26 07:30:36+00:00,ko
1529726431827468288,천사김채원KIMCHAEWON르세라핌LESSERAFIM,Angel Kim Chae-wonKIMCHAEWON LESSERAFIM,2022-05-26 07:29:36+00:00,ko
1529726397651963904,WKorea화보고화질허윤진,WKorea picture report quality Heo Yunjin,2022-05-26 07:29:28+00:00,ko
1529726396171317248,러블리윤진허윤진HUHYUNJINホユンジン르세라핌LESSERAFIM,Lovely Yoonjin Heo YunjinHUHYUNJINホユンジン LESSERAFIM,2022-05-26 07:29:28+00:00,ko
1529727111640272896,김가람탈퇴해지우는거맞는듯시간전에봤을때만해도대였음찌질하게지울시간에르세라핌학폭가해자학폭위호김가람탈퇴나시켜미친소속사야,It seems that Kim Garam’s resignation was right,2022-05-26 07:32:19+00:00,ko
1529726811625910272,르세라핌김가람학폭피해자측사과없다면메시지공개할것SBS뉴스,"If there is no apology from the victims of the violence, Le Seraphim Kim Garam, SBS News",2022-05-26 07:31:07+00:00,ko
1529726684525895680,르세라핌사쿠라쇼케이스입장포카양도합니다준등기반택sell사쿠라김채원허윤진카즈하김가람홍은채피어리스,Le Seraphim Sakura Showcase Entrance Poka transfers Jun Jung Ki Taek Sell Sakura Kim Chae Won Heo Yun Jin Kazuha Kim Garam Garam Hong Eun Cha Peerless,2022-05-26 07:30:37+00:00,ko
1529726633271508992,르세라핌tou미공포분철앨범x사쿠라김가람허윤진채원은채카즈하추후국내배송비있습니다,Le Seraphim tou Unexpected Buncheol Album x Sakura Kim Garam Heo Yunjin Chaewon Chaewon Chae Kazuha There is a domestic delivery fee later.,2022-05-26 07:30:24+00:00,ko
1529726174917988353,아이즈원아이브르세라핌포카양도합니다계좌즉입만,IZ*ONE Ivy Sera Pimpoka Transfers Account Immediate Deposit Only,2022-05-26 07:28:35+00:00,ko
1529725959829606400,살즈하버킷리스트뿌링클치킨마리먹기치즈볼개먹기르세라핌으로건강하고행복하게활동하면서성장하기,Salz Harbor Kit List Eat Prinkle Chicken Eat Cheese Ball Dog Grow Healthy and Happy with Le Seraphim,2022-05-26 07:27:44+00:00,ko
1529725684175646720,르세라핌파워스테이션사운드웨이브엠투유쇼핑라이브판매,Le Seraphim Power Station Soundwave M2U Shopping Live Sales,2022-05-26 07:26:38+00:00,ko
1529725217836175360,쿠라윤진은채예스즈르세라핌내제일시끄러운세명근데또제일눈물도많음위할때마다눈물흘림lt이거얘기하다가얘기또길어짐오디오절대안비는조합,Kura Yunjin is Chayeszur Seraphim My loudest three but I also cry the most I cry every time I want to lt Talk about this and the conversation gets longer,2022-05-26 07:24:47+00:00,ko
1529726900779724800,유퀴즈보고학교폭력그것도학폭위호처분받은아이돌이나와서는안된다고생각한다선례를남기면안된다김가람은잘만나오던데요어른들아정신차리자내자식이당했대도이럴수있을런지김가람학폭김가람탈퇴해…,"Reporting on You Quiz and school violence, I think that idols who have been subjected to school violence should not set a precedent.",2022-05-26 07:31:28+00:00,ko
1529727387201830918,김가람도학교폭력의피해자였습니다의두번째문단에김가람이페메로괴롭힘당했다는데괴롭힘당했다는애가어떻게하면이런페메들이남음,Kim Garam was also a victim of school violence.,2022-05-26 07:33:24+00:00,ko
1529727257207783424,너네좆됨김가람쏘스뮤직병신들아ㅋㅋ,"Fuck you, Kim Garam Source Music bastards hahaha",2022-05-26 07:32:53+00:00,ko
1529727224236351488,열심히안모아도걍트위터에김가람포카기부해달라고집주소랑같이적어올리면우편함에버전별로한바가지쌓일거같은데김가람탈퇴해,"Even if you don&#39;t work hard, if you post on Twitter asking for a donation to Kim Garam Poka along with your home address, it will pile up in your mailbox for each version.",2022-05-26 07:32:45+00:00,ko
1529727163783847936,김가람탈퇴해당장인체제로활동하면김가람빠졌기때문에좋아하는사람들많아질거고인기많아졌을때은근슬쩍집어넣을수작뻔히보이죠다시복귀했을때쇼케이스에서눈물보이며그동안힘들었다고말해서…,"If Kim Ga-ram leaves and works as the head of the company, there will be a lot of people who like it because Kim Ga-ram is gone, and when it becomes popular, it is obvious that it is easy to put it in.",2022-05-26 07:32:31+00:00,ko
1529727104782594048,엽떡마라탕많이먹고나처럼굶지말고여름에편한티셔츠마음껏입고김가람의데뷔옹호를취소한다방탄소년단이군대를가든말든국가가알아서하겠지난내할일을하겠어트위터인간들에게올리는체코에서의마지…,"Eat a lot of yeoptteok marathon and don’t starve like me, wear a comfortable t-shirt in the summer and cancel the support for Kim Garam’s debut Whether BTS joins the army or not, the state will take care of it, I will do my job Marge in the Czech Republic, posting to people on Twitter…",2022-05-26 07:32:17+00:00,ko
1529727073702809600,결론은김가람가해자맞고학폭위열린것도다사실이라는소리네ㅋㅋㅋㅋ김가람이학폭을한건친구를위한거고진짜잘못한건피해자다정작자기들불리한얘기쏙빼놓고학교폭력정당화하면서피해자차가해하는소속사…,"The bottom line is that it is true that Kim Garam was beaten and opened up in school violence hahahaha Kim Garam did school violence for a friend, and what she did wrong was the victim, the company that the victim harmed while justifying school violence without talking about disadvantages...",2022-05-26 07:32:09+00:00,ko
1529727063254761472,누가둘사이원래친구였고틀어진게궁금하대미성년자둘사이자질구레한관계변화일대기를왜대체인터넷에공지로뿌리냐고회사가김가람이학교폭력으로무려보호처분호를받은그상세내용이궁금하…,"I wonder who was originally friends and what went wrong between the two of them. I&#39;m curious as to the details of how the company, Kim Ga-ram, received a protective measure due to school violence...",2022-05-26 07:32:07+00:00,ko
1529727702445436928,YGProducer열애설이가짜라자백함하이브직원들은양심선언안하냐LEAVETAEHYUNGALONEFREETAEHYUNGFROMHYBE…,YG Producer confesses that the dating rumors are fake Hive employees don&#39;t declare their conscience LEAVETAEHYUNGALONEFREETAEHYUNGFROMHYBE...,2022-05-26 07:34:39+00:00,ko
1529727023614001152,캐럿반너무가지고싶어근데지구가아파하지만세븐틴을사랑해그러나하이브를미워해however캐럿반널갖고싶어butIhatehybenevertheless캐럿반너와평생함께하고싶어진짜내맘은뭘까,"I miss you so much But the earth hurts, but I love Seventeen But I hate Hive",2022-05-26 07:31:58+00:00,ko
1529727454906322944,귀여워miyawakisakura宮脇咲良미야와키사쿠라사쿠라SAKURAさくら르세라핌LESSERAFIM,cute miyawakisakura palace 脇咲良,2022-05-26 07:33:40+00:00,ko
1529728682298085377,이런사람들이모여모여김가람영원해이런해시쓰는거구나김가람탈퇴해정바비참여곡삭제,"These kinds of people gather here, Kim Garam is forever writing this kind of hash.",2022-05-26 07:38:33+00:00,ko
1529728563494416384,김가람탈퇴해모든걸싹다공개하고김가람연예계에다시못오게해주시고소속사에서도손을아예못쓰게해주세요탈퇴랑사과공지글바로올라올수있게해주세요,"Please leave Kim Ga-ram and reveal everything. Please do not let Kim Ga-ram return to the entertainment industry, and do not use her hands at all.",2022-05-26 07:38:05+00:00,ko
1529728455520440320,아이돌안빨아서르세라핌김가람학폭에대해자세히몰랐는데기사읽어보니악마도울고가겠다ㅋㅋㅋ현실판lt악마를보았다gt임르세라핌하이브김가람김가람학폭김가람학폭가해자…,"I didn&#39;t know the details about the sexual assault on Er Seraphim Kim Garam because I didn&#39;t suck on idols, but after reading the article, the devil is going to cry too lol lt I saw the devil in real life gt Ill Seraphim Hive Kim Garam Kim Garam",2022-05-26 07:37:39+00:00,ko
1529728418895790080,우와탈퇴가아니라활동중단인것도어이없는제그이유마저도gt김가람의다친마음을치유하기위해서lt심지어복귀언급까지못박아두고요논란이후로최악중에최악행보만하고잇는회사가…,"Wow, even for the most ridiculous reason not to leave but to stop activities, to heal gt Kim Garam&#39;s broken heart, lt even mention a comeback.",2022-05-26 07:37:30+00:00,ko
1529728263089963010,하이브가만약김가람학폭을묻으려고뷔를이용했다면아미들은가만히있지않을겁이다김가람탈퇴해,"If Hive used V to bury Kim Ga-ram, the ARMYs would not stand still, so Kim Ga-ram left",2022-05-26 07:36:53+00:00,ko
1529727986261716992,진심ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ본중에제일어이없는입장문임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그럼본인목격자보호자최소번하는사실관계조사를모두가한마음한뜻으로김가람에게누명을씌웠다는건가요…,Seriously hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaha,2022-05-26 07:35:47+00:00,ko
1529727906020474881,김가람탈퇴해아니레알로지우나봐어제까지만해도만개넘었고오늘점심까지만해도만천개였는데지금만천대임하이브직원들도다똑같다학폭한김가람이나그거막으려고차피해하는하이브직원이나…둘다가…,"Kim Ga-ram resigned, and I think it&#39;s a no-reality. Yesterday, there were more than 10,000, and until lunch today, there were 10,000, but now all 10,000 Im Hive employees are the same. both...",2022-05-26 07:35:28+00:00,ko
1529727888706387968,김가람탈퇴해르세라핌김가람씨는탈퇴하고소년원에서재데뷔하시길,Kim Garam Resignation Har Seraphim Kim Garam leaves and re-debuts at the juvenile center,2022-05-26 07:35:24+00:00,ko
1529727867982344192,하이브가진짜반짝뜬졸부같고없어보이는이유는이런일이일어나면임원이라면어른이라면피해학생극단적시도와현상태에적어도안타까운마음은표해야되는거아니냐이상황에피해자분께너만피해자냐김가람도…,"The reason why the hive looks like a really shiny jolly is that when this happens, if you are an executive, if you are an adult, you should at least express your pity on the extreme attempts of the victim student and the current situation.",2022-05-26 07:35:19+00:00,ko
1529727845588955136,김가람이막상연예계활동안한다고해도피해자한테반성하는기미하나도안보일거같음ㅋㅋㅋㅋ김가람덕에르세라핌이미지떡락하이브이미지떡락르세라핌모든멤버들도안좋게보이기시작함ㅋㅋㅋ,"Even if Garam Kim doesn’t act in the entertainment industry, I don’t think she will show any signs of remorse toward the victim.",2022-05-26 07:35:14+00:00,ko
1529727767319048192,김가람학폭아니라고쉴드치던사람들도그냥무작정빠질하던사람들도다자기도차가해자라는걸알았으면좋겠다,"I wish that the people who shielded Kim Garam that they were not academics and the people who just fell for it, would all know that they should do it too.",2022-05-26 07:34:55+00:00,ko
1529727612301750273,김가람당연히잘못했고반성하고살아야지근데얘도학교에서나왕노릇했지앞으로이제평생학폭가해자꼬리표달고살아야함자업자득이지만어쨌든얘도좆됨근데하이브는그대단하신대기업이저런대처를했…,"Kim Garam Of course, he made a mistake and should reflect on his life, but he was also a king at school. From now on, he has to live with the label of a bully for the rest of his life.",2022-05-26 07:34:18+00:00,ko
1529727534535180288,시기가너무맞는게실제로년도에중이었고학폭위가월에열려서절차시간감안하면월에처분내려진게타이밍이딱맞음이글이년도월인데이때면중이고한창예고진학을생각하고있을때였을거임그렇다…,"The timing was really right in the middle of the year, and the school violence was held in the month of the month, so considering the procedure time, the timing was just right.",2022-05-26 07:33:59+00:00,ko
1529727467841531904,년동안일해서즈그건물세워준븨보다김가람지키는게더중요한하이브,A hive where protecting Kim Garam is more important than building the building after working for years.,2022-05-26 07:33:43+00:00,ko
1529727437642547200,이거진짜읽으면서다큰어른들이이래도되나싶더라김가람은“피해자”였다고명명하고유은서는“피해를주장하는당사자”라면서끝까지피해자라고언급안하는거…이미김가람이가해자유은서가피해자신분으로학폭위까지…,"As I was reading this, I thought that it was okay for the grown-ups to be like this. Kim Ga-ram named the “victim” and Yoo Eun-seo was “the party claiming the damage” and did not mention the victim until the end… Kim Ga-ram already inflicted it, and Liu Eun-seo was the victim herself, leading to school violence...",2022-05-26 07:33:36+00:00,ko
1529728876661813248,KOREABANKTRANSFERSERVICE■PAYPAL■KOREABANK●TRANSFERTOKOREABANKPLSDMFASTTRANSFER※HELPREPOTOPOLICE※※CHEAPRATE※ㅅㅊㅇ방탄위버스정국ENHYPEN판매양도포카BTS매직샵블랙핑크엑소TXTHYBEselling트와이스,KOREABANKTRANSFERSERVICE PAYPAL KOREABANK TRANSFERTOKOREABANKPLSDMFASTTRANSFER※HELPREPOTOPOLICE※※CHEAPRATE※ BTS Jungkook ENHYPEN Sales Transfer Poca BTS Magic Shop Blackpink EXO TXTHYBEselling Twice,2022-05-26 07:39:19+00:00,ko
1529729052210253825,WTSwanttosell르세라핌양도LESSERAFIMShopeeThailandphotocardbenefitOnhandVideoonlyThaiaccountThaiaddressPleaseofferignorelowballofferDMonly사쿠라김채원카즈하허윤진김가람홍은채SAKURACHAEWONKAZUHAYUNJINGARAMEUNCHAE,WTSwanttosellLeSeraphimTransferLESSERAFIMShopeeThailandphotocardbenefitOnhandVideoonlyThaiaccountThaiaddressPleaseofferignorelowballofferDMonlySakura Kim Chaewon Kazuha Heo Yunjin Kim Garam Hong Eunchae SAKURACHAEWONKAZUHAYUNJINGARAMEUNCHAE,2022-05-26 07:40:01+00:00,ko
1529728793644253184,주간아주간아이돌weeklyidolLESSERAFIM르세라핌lesserafim삐용삐용에에엥에엥COMINGSOON르세라핌유튜브라이브안내WEEKLYIDOLLIVE…,Weekly Very Weekly IdolweeklyidolLESSERAFIMLeSerafimlesserafimPillonPillonEngEeng COMINGSOONLeSeraphim YouTube Live Information WEEKLYIDOLLIVE…,2022-05-26 07:39:00+00:00,ko
1529729206422163456,르세라핌너뮤보고싶어요,I want to see Le Seraphim Nemu,2022-05-26 07:40:38+00:00,ko
1529729152647045120,르세라핌사쿠라뭘봐의정석,le seraphim sakura the keystone of what,2022-05-26 07:40:25+00:00,ko
1529729102332059648,WKorea르세라핌화보김채원,WKorea Le Seraphim pictorial Kim Chae-won,2022-05-26 07:40:13+00:00,ko
1529729015845879813,리원이선유만남았고선유는비트로드선유까지무료로드려요방과후설렘클라씨포카장기분철분철양도명형서윤채원홍혜주김리원원지민박보은김선유CLASSY아이브케플러엔믹스스테이씨있지레드벨벳트와이스블랙핑크아이들마마무빌리르세라핌여돌여자아이돌,"Lee Won met Seonyu, and Seonyu gave me even Beat Road Seonyu for free. After school excitement, Classy Poca, Janggi Iron Cheol Yang Do Myung, Seo Yoon Chae Won, Hong Hye Joo, Kim Ri Won Won Ji Min, Park Bo Eun, Kim Seon Yoo CLASSY, Ive Kepler N Mix Stay C ITZY Red Velvet Twice Blackpink Kids Mamamoo Billy Seraphim Female Idol",2022-05-26 07:39:53+00:00,ko
1529729007021076480,학폭피해자고소하는데돈보태실건가요하이브신인여돌르세라핌김가람불법촬영피해자고소하는데돈보태실건가요방탄작곡가가을방학정바비마약성범죄기업에돈보태실건가요방탄앨범제작YGplus더이상…,"Are you going to add money to suing victims of school violence? Hive rookie Yeodol Seraphim, Garam Kim, are you going to add money to suing victims of illegal filming?",2022-05-26 07:39:50+00:00,ko
1529728752363929600,르세라핌포카양도해요디엠주세요김채원사쿠라허윤진카즈하김가람홍은채피어리스앨범포토카드판매구매교환분철특전미공포사웨럭드파워스테이션엠투유케타포쇼피팬싸공방셀카럭키드로우미개봉엠디,"Please DM for Lesera Pimpoka&#39;s handover, Kim Chae-won Sakura Heo Yunjin Kazuha Kim Garam Hong Eun-chae Peerless Album Photo Card Sales Purchase Exchange Iron Privilege Unpublished Posa Werlock Power Station M2 You Keta Po Shopie Fans Studio Selfie Lucky Draw Unopened MD",2022-05-26 07:38:50+00:00,ko
1529727568999763968,문제점많은슈주도멤버수줄이는데르세라핌은문제점많은명을못떨궈내,"Shuju, who has many problems, also reduces the number of members, but Der Seraphim can’t get rid of people with many problems.",2022-05-26 07:34:08+00:00,ko
1529729588854951937,학폭공방김가람데뷔일만에사회면진출역대급불명예기록달성,School violence workshop Kim Ga-ram achieved the greatest dishonorable record in social life in the first day of her debut,2022-05-26 07:42:09+00:00,ko
1529729217445101569,실트에김가람삭제된거ㄹㅇ웃김,It&#39;s funny that Kim Garam was removed from the silt.,2022-05-26 07:40:41+00:00,ko
1529729167092490240,김가람탈퇴해방시혁이김가람안내보내는이유ㅋㅋ,The reason why Kim Garam resigned and liberated Sihyuk is sending Kim Garam information haha,2022-05-26 07:40:29+00:00,ko
1529729049308069888,진짜어이없다실제로발생한사안의일부면김가람학폭인정하는꼴아님허위사실도아니고ㅋㅋㅋㅋ,"It&#39;s really absurd. If it&#39;s part of what actually happened, it&#39;s not like Kim Garam admits to sexual assault, it&#39;s not even a fake fact hahahaha",2022-05-26 07:40:01+00:00,ko
1529728961600954368,김가람은탈퇴하고공익을위해서시술수술정보공유및리뷰유튜버나해,"Ga-ram Kim resigns and shares and reviews information about surgery and surgery for the public good. Nahae, a YouTuber",2022-05-26 07:39:40+00:00,ko
1529730316772212736,Wkorea화보르세라핌LESSERAFIM홍은채은채HONGEUNCHAE,Wkorea Hwa Bor Seraphim LESSERAFIM Hong Eun-chae Eun-chae HONGEUNCHAE,2022-05-26 07:45:03+00:00,ko
